id,content,start_index,headers,has_code,has_list,has_table,has_blockquote,char_count,word_count,prev_chunk,next_chunk
m_chunk_62,"## 8.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc",34334,"8.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc",False,False,False,False,65,13,chunk_61,chunk_63
m_chunk_63,"- - Hội Sinh viên cấp tỉnh, cấp trường xây dựng và ban hành Kế hoạch triển khai Đề án ""Nâng cao năng lực cán bộ Hội Sinh viên Việt Nam"" và Đề án ""Chuyển đổi số các hoạt động của Hội Sinh viên Việt Nam"". - - Hội Sinh viên các tỉnh, thành căn cứ tình hình, nhu cầu và điều kiện của địa phương, đơn vị để xác định chỉ tiêu, xây dựng kế hoạch, chương trình và tổ chức các lớp bồi dưỡng cán bộ Hội theo phân cấp quản lý, bao gồm: Bồi dưỡng kiến thức, nghiệp vụ, kỹ năng công tác Hội cho cán bộ Hội Sinh viên cấp trường, cấp cơ sở; Bồi dưỡng chức danh chủ tịch Hội Sinh viên cấp cơ sở; Bồi dưỡng Chi hội trưởng, Chủ nhiệm/ Trưởng Câu lạc bội/ đội nhóm; Bồi dưỡng nghiệp vụ chuyên môn theo nhu cầu công tác Hội Sinh viên ở các địa phương, đơn vị.",34401,,False,True,False,False,739,163,chunk_62,chunk_64
m_chunk_64,"- - Đẩy mạnh các hoạt động tuyên truyền, giới thiệu hình ảnh, hoạt động, truyền thống phong trào sinh viên và Hội Sinh viên Việt Nam, thông qua các kênh thông tin, truyền thông của các cấp bộ Hội: website, mạng xã hội... nhân dịp đầu năm học, ngày 09/01, các chương trình, sự kiện của tổ chức Hội. - - Thành lập mạng lưới cựu cán bộ Hội ở các cấp; Thành lập câu lạc bộ cán bộ Hội theo các nhóm chuyên ngành, khối đặc thù. - - Chia sẻ, nhân rộng các mô hình 9/1, phấn đấu mỗi Hội Sinh viên cấp trường có 01 mô hình đề xuất xét trao giải thưởng 9/1. - - Tiếp tục đổi mới phương pháp và hình thức tập hợp sinh viên vào Hội, tăng cường các hoạt động giới thiệu về công tác hội và phong trào sinh viên của trường,triển khai đa dạng hoạt động CLB, đội, nhóm cho tân sinh viên trong dịp đầu năm học. Tập trung thực hiện tốt công tác kết nạp hội viên mới, cấp phát thẻ hội viên. Đẩy mạnh việc kết nối, thu hút sinh viên trên không gian mạng.",35141,,False,True,False,False,934,200,chunk_63,chunk_65
m_chunk_65,"- - Sử dụng hiệu quả ứng dụng Chatbot "" Cán bộ Hội Sinh viên Việt Nam "" trực tuyến, hướng dẫn nghiệp vụ công tác Hội và kỹ năng cần thiết do Trung ương Hội Sinh viên Việt Nam ban hành trong quá trình triển khai phong trào tại các cấp bộ Hội. - - Kiện toàn kịp thời tổ chức Hội Sinh viên các cấp. Chuẩn bị tốt nguồn cán bộ Hội từ sinh viên, từng bước nâng cao tỉ lệ sinh viên đảm nhận chức danh Chủ tịch, Phó Chủ tịch Hội Sinh viên cấp trường, nhất là các "" Sinh viên 5 tốt "" các cấp, hội viên, sinh viên có uy tín và ảnh hưởng tích cực trong sinh viên.",36076,,False,True,False,False,552,125,chunk_64,chunk_66
m_chunk_66,"- - Đẩy mạnh ứng dụng công nghệ thông tin, chuyển đổi số trong điều hành và quản lý hội viên, tổ chức các hoạt động phong trào. Tập trung thực hiện tốt công tác kết nạp hội viên mới, cấp phát thẻ hội viên. - - Phối hợp với Đoàn TNCS Hồ Chí Minh tham mưu thực hiện tốt Quyết định số 13/2013/QĐ-TTg ngày 06/02/2013 của Thủ tướng Chính phủ về chế độ, chính sách đối với cán bộ Đoàn Thanh niên cộng sản Hồ Chí Minh, Hội Sinh viên Việt Nam, Hội Liên hiệp Thanh niên Việt Nam trong các cơ sở giáo dục và cơ sở dạy nghề. - - Hội Sinh viên cấp tỉnh quan tâm, hỗ trợ, phối hợp tổ chức hoạt động phong trào tại các học viện, các trường đại học, cao đẳng chưa có tổ chức Hội Sinh viên. - - Các cấp bộ Hội chỉ đạo Ban Kiểm tra các cấp tăng cường công tác kiểm tra theo các chuyên đề, lĩnh vực công tác. - - Tham mưu cho Đảng uỷ, chính quyền tại cơ sở trong việc quan tâm, chăm lo, hỗ trợ cho cán bộ Hội hoàn thành xuất sắc nhiệm vụ. Ưu tiên cho đội ngũ cán bộ Hội là sinh viên.",36630,,False,True,False,False,965,215,chunk_65,chunk_67
m_chunk_67,"- - Tham mưu cho Đảng uỷ, chính quyền tại cơ sở trong việc quan tâm, chăm lo, hỗ trợ cho cán bộ Hội hoàn thành xuất sắc nhiệm vụ. Ưu tiên cho đội ngũ cán bộ Hội là sinh viên. - - Hội Sinh viên Việt Nam ở nước ngoài tiếp tục thực hiện hiệu quả hướng dẫn số 87 HD/TWHSV ngày 13/12/2016 về việc hướng dẫn một số vấn đề tổ chức và hoạt động của Hội Sinh viên Việt Nam ở nước ngoài; tăng cường công tác thông tin, báo cáo tới Trung ương Hội Sinh viên Việt Nam (báo cáo quý, báo cáo 6 tháng đầu năm học, báo cáo tổng kết năm học và các báo cáo chuyên đề). Kịp thời trao đổi, báo cáo kết quả kiện toàn nhân sự, tiến độ tổ chức đại hội, hội nghị với Trung ương Hội Sinh viên Việt Nam. Tổ chức các diễn đàn trao đổi thông tin, chia sẻ kinh nghiệm giữa cán bộ Hội các nước.",37421,,False,True,False,False,763,171,chunk_66,chunk_68
m_chunk_68,"## 9. Phát huy vai trò sinh viên trong xây dựng, bảo vệ Đảng và hệ thống chính trị",38186,"9. Phát huy vai trò sinh viên trong xây dựng, bảo vệ Đảng và hệ thống chính trị",False,False,False,False,82,19,chunk_67,chunk_69
m_chunk_69,"## 9.1. Trung ương Hội Sinh viên Việt Nam - - Xây dựng và phát triển kho dữ liệu truyền thông hiện đại về những nhận thức mới của Đảng ta về con đường đi lên chủ nghĩa xã hội ở Việt Nam; những quan điểm, chủ trương của Đảng, chính sách, pháp luật của Nhà nước. - - Phối hợp tổ chức Hội thi Olympic toàn quốc các môn khoa học Mác -Lênin và tư tưởng Hồ Chí Minh "" Ánh sáng soi đường "" lần thứ VI, năm 2025. - - Phát triển trang cộng đồng ""Ánh sao"" , mỗi tuần có ít nhất 02 bài viết đấu tranh bảo vệ nền tảng tư tưởng của Đảng, phản bác các quan điểm sai trái, thù địch trên không gian mạng. - - Xây dựng phương án cung cấp thông tin, trang bị kiến thức, phương pháp và kỹ năng tiếp cận, nhận diện thông tin để hội viên, sinh viên, cán bộ Hội tự phòng ngừa, đấu tranh phản bác các luận điệu xuyên tạc của các thế lực thù địch, chống phá với phương châm ""Nhận thức đúng, thông tin đủ, hành động nhanh, kết nối mạnh, lan toả rộng"".",38270,"9.1. Trung ương Hội Sinh viên Việt Nam - - Xây dựng và phát triển kho dữ liệu truyền thông hiện đại về những nhận thức mới của Đảng ta về con đường đi lên chủ nghĩa xã hội ở Việt Nam; những quan điểm, chủ trương của Đảng, chính sách, pháp luật của Nhà nước. - - Phối hợp tổ chức Hội thi Olympic toàn quốc các môn khoa học Mác -Lênin và tư tưởng Hồ Chí Minh "" Ánh sáng soi đường "" lần thứ VI, năm 2025. - - Phát triển trang cộng đồng ""Ánh sao"" , mỗi tuần có ít nhất 02 bài viết đấu tranh bảo vệ nền tảng tư tưởng của Đảng, phản bác các quan điểm sai trái, thù địch trên không gian mạng. - - Xây dựng phương án cung cấp thông tin, trang bị kiến thức, phương pháp và kỹ năng tiếp cận, nhận diện thông tin để hội viên, sinh viên, cán bộ Hội tự phòng ngừa, đấu tranh phản bác các luận điệu xuyên tạc của các thế lực thù địch, chống phá với phương châm ""Nhận thức đúng, thông tin đủ, hành động nhanh, kết nối mạnh, lan toả rộng"".",False,False,False,False,928,203,chunk_68,chunk_70
m_chunk_70,"## 9.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc",39201,"9.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc",False,False,False,False,65,13,chunk_69,chunk_71
m_chunk_71,"- - Tổ chức định kỳ các buổi sinh hoạt chuyên đề, diễn đàn cung cấp thông tin về tình hình đất nước, khu vực, thế giới; tổ chức các hội nghị tập huấn bổ sung kiến thức, kỹ năng đấu tranh, phản bác các quan điểm, luận điệu sai trái, xuyên tạc của các thế lực thù địch cho cán bộ Hội Sinh viên các cấp và lực lượng hội viên, sinh viên nòng cốt trong các phong trào, hoạt động của Hội. Thường xuyên khảo sát, nắm bắt tình hình tư tưởng, dư luận trong sinh viên. - - Nhân rộng các hình thức thi, tìm hiểu về chủ nghĩa Mác - Lênin, tư tưởng Hồ Chí Minh, về Đảng Cộng sản Việt Nam trên mạng internet. Tổ chức học tập các chuyên đề về tư tưởng, đạo đức, phong cách Hồ Chí Minh. Khơi dậy khát vọng sinh viên phát triển đất nước phồn vinh, hạnh phúc. Phấn đấu 100% hội viên, sinh viên học tập chuyên đề, đăng ký và hoàn thành các nội dung học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh.",39268,,False,True,False,False,892,193,chunk_70,chunk_72
m_chunk_72,"- - Định kỳ rà soát, bồi dưỡng sinh viên tiên tiến kết nạp vào Đoàn; thực hiện đúng nguyên tắc, quy trình và thủ tục kết nạp đoàn viên mới; tổ chức kết nạp gắn với các sự kiện chính trị quan trọng, các dịp kỷ niệm của Đoàn, Hội hàng năm. - - Xây dựng các giải pháp tuyên truyền, phối hợp, góp phần làm tốt công tác phát triển Đảng trong sinh viên; tổ chức các hoạt động tuyên truyền, giáo dục nhận thức và tạo môi trường rèn luyện cho sinh viên phấn đấu kết nạp Đảng. - - Phát huy thành viên các câu lạc bộ, đội, nhóm chủ động tham gia đấu tranh bảo vệ nền tảng tư tưởng của Đảng trước những nguồn thông tin sai lệch, độc hại, đặc biệt là trên mạng xã hội. Triển khai Chương trình ""Giáo dục lý tưởng cách mạng, đạo đức, lối sống văn hóa cho thanh niên, thiếu niên, nhi đồng trên không gian mạng giai đoạn 2022 - 2030"".",40161,,False,True,False,False,819,175,chunk_71,chunk_73
m_chunk_73,"- - Hội Sinh viên Việt Nam ở nước ngoài tổ chức các hoạt động tuyên truyền chủ trương, chính sách của Đảng và Nhà nước, các thành quả phát triển kinh tế - xã hội trong nước tới hội viên, sinh viên.",40981,,False,True,False,False,197,43,chunk_72,chunk_74
m_chunk_74,"## IV. CÁC HOẠT ĐỘNG LỚN TRONG NĂM - 1. Chương trình kỷ niệm 75 năm Ngày truyền thống học sinh, sinh viên và Hội Sinh viên Việt Nam; tuyên dương danh hiệu ""Sinh viên 5 tốt"", ""Tập thể sinh viên 5 tốt"" cấp TW và giải thưởng ""Sao Tháng Giêng"" năm 2025 (tháng 01/2025). - 2. Tổ chức thực hiện chương trình ""Tình nguyện mùa đông"", ""Xuân tình nguyện"" năm 2025 (tháng 01/2025). - 3. Tổ chức giải thể thao sinh viên VUG năm 2025 (cả năm). - 4. Tổ chức chuỗi chương trình Unitour năm 2025 (cả năm). - 5. Tổ chức chương trình ""Sinh viên với biển, đảo Tổ quốc"" năm 2025 (tháng 7 năm 2025). - 6. Tổ chức chương trình ""Tiếp sức mùa thi"" năm 2025 (tháng 4/2025). - 7. Hội thảo cộng đồng sinh viên chuyên ngành (tháng 4/2025). - 8. Hội thi Olympic tiếng Anh học sinh, sinh viên toàn quốc lần thứ VII, năm 2025 (tháng 5/2025). - 9. Tổ chức Trại huấn luyện cán bộ Hội Sinh viên Việt Nam toàn quốc (tháng 5/2025). - 10. Tổ chức chiến dịch tình nguyện ""Mùa hè xanh"" năm 2025 (tháng 6/2025). ## V. TỔ CHỨC THỰC HIỆN",41180,"IV. CÁC HOẠT ĐỘNG LỚN TRONG NĂM - 1. Chương trình kỷ niệm 75 năm Ngày truyền thống học sinh, sinh viên và Hội Sinh viên Việt Nam; tuyên dương danh hiệu ""Sinh viên 5 tốt"", ""Tập thể sinh viên 5 tốt"" cấp TW và giải thưởng ""Sao Tháng Giêng"" năm 2025 (tháng 01/2025). - 2. Tổ chức thực hiện chương trình ""Tình nguyện mùa đông"", ""Xuân tình nguyện"" năm 2025 (tháng 01/2025). - 3. Tổ chức giải thể thao sinh viên VUG năm 2025 (cả năm). - 4. Tổ chức chuỗi chương trình Unitour năm 2025 (cả năm). - 5. Tổ chức chương trình ""Sinh viên với biển, đảo Tổ quốc"" năm 2025 (tháng 7 năm 2025). - 6. Tổ chức chương trình ""Tiếp sức mùa thi"" năm 2025 (tháng 4/2025). - 7. Hội thảo cộng đồng sinh viên chuyên ngành (tháng 4/2025). - 8. Hội thi Olympic tiếng Anh học sinh, sinh viên toàn quốc lần thứ VII, năm 2025 (tháng 5/2025). - 9. Tổ chức Trại huấn luyện cán bộ Hội Sinh viên Việt Nam toàn quốc (tháng 5/2025). - 10. Tổ chức chiến dịch tình nguyện ""Mùa hè xanh"" năm 2025 (tháng 6/2025). ## V. TỔ CHỨC THỰC HIỆN",False,False,False,False,995,204,chunk_73,chunk_75
m_chunk_75,"## V. TỔ CHỨC THỰC HIỆN ## 1. Trung ương Hội Sinh viên Việt Nam - - Trên cơ sở chương trình công tác năm học, hướng dẫn, chỉ đạo Hội Sinh viên các tỉnh, thành phố, Hội Sinh viên Việt Nam ở nước ngoài, các đại học, học viện, các trường đại học, cao đẳng trực thuộc xây dựng, triển khai chương trình công tác năm học, thực hiện chủ đề và các nội dung trọng tâm. - - Phối hợp với các đơn vị liên quan tổ chức các hoạt động cấp toàn quốc. Giao các cụm hoạt động chủ trì một số hoạt động quy mô khu vực. - - Tổ chức kiểm tra học kỳ, năm học và kiểm tra chuyên đề, gắn với việc khảo sát, đánh giá kết quả thực hiện các văn bản quản lý nhà nước đối với tổ chức Hội Sinh viên. - - Thực hiện thi đua, khen thưởng đối với các đơn vị có thành tích xuất sắc trong triển khai, tổ chức thực hiện chương trình công tác năm học 2024 - 2025 và các hoạt động trọng tâm, quy mô cấp toàn quốc.",42155,"V. TỔ CHỨC THỰC HIỆN ## 1. Trung ương Hội Sinh viên Việt Nam - - Trên cơ sở chương trình công tác năm học, hướng dẫn, chỉ đạo Hội Sinh viên các tỉnh, thành phố, Hội Sinh viên Việt Nam ở nước ngoài, các đại học, học viện, các trường đại học, cao đẳng trực thuộc xây dựng, triển khai chương trình công tác năm học, thực hiện chủ đề và các nội dung trọng tâm. - - Phối hợp với các đơn vị liên quan tổ chức các hoạt động cấp toàn quốc. Giao các cụm hoạt động chủ trì một số hoạt động quy mô khu vực. - - Tổ chức kiểm tra học kỳ, năm học và kiểm tra chuyên đề, gắn với việc khảo sát, đánh giá kết quả thực hiện các văn bản quản lý nhà nước đối với tổ chức Hội Sinh viên. - - Thực hiện thi đua, khen thưởng đối với các đơn vị có thành tích xuất sắc trong triển khai, tổ chức thực hiện chương trình công tác năm học 2024 - 2025 và các hoạt động trọng tâm, quy mô cấp toàn quốc.",False,False,False,False,873,196,chunk_74,chunk_76
m_chunk_76,"## 2. Các đơn vị trực thuộc - - Xây dựng chương trình công tác Hội và phong trào sinh viên năm học 2024 - 2025 đảm bảo theo chỉ đạo của Trung ương Hội Sinh viên Việt Nam, phù hợp với điều kiện thực tế của địa phương, đơn vị. - - Chủ động xây dựng kế hoạch thực hiện các hoạt động và nội dung trọng tâm của Trung ương Hội Sinh viên Việt Nam, tham gia hiệu quả các hoạt động cấp toàn quốc. - - Rà soát, đăng cai tổ chức các công trình, phần việc cấp cụm, liên trường đảm bảo tính liên kết và quy mô tổ chức. - - Thực hiện tốt công tác thông tin, báo cáo, phát triển và quản lý hội viên. - - Trung tâm Hỗ trợ và Phát triển sinh viên Việt Nam xây dựng kế hoạch thực hiện các hoạt động tư vấn, hỗ trợ hội viên, sinh viên và thực hiện các nhiệm vụ được giao.",43032,"2. Các đơn vị trực thuộc - - Xây dựng chương trình công tác Hội và phong trào sinh viên năm học 2024 - 2025 đảm bảo theo chỉ đạo của Trung ương Hội Sinh viên Việt Nam, phù hợp với điều kiện thực tế của địa phương, đơn vị. - - Chủ động xây dựng kế hoạch thực hiện các hoạt động và nội dung trọng tâm của Trung ương Hội Sinh viên Việt Nam, tham gia hiệu quả các hoạt động cấp toàn quốc. - - Rà soát, đăng cai tổ chức các công trình, phần việc cấp cụm, liên trường đảm bảo tính liên kết và quy mô tổ chức. - - Thực hiện tốt công tác thông tin, báo cáo, phát triển và quản lý hội viên. - - Trung tâm Hỗ trợ và Phát triển sinh viên Việt Nam xây dựng kế hoạch thực hiện các hoạt động tư vấn, hỗ trợ hội viên, sinh viên và thực hiện các nhiệm vụ được giao.",False,False,False,False,752,170,chunk_75,chunk_77
m_chunk_77,"## 3. Công tác thông tin, báo cáo - - Chương trình công tác Hội và phong trào sinh viên năm học 2024 - 2025 gửi trước ngày 15/9/2024 . - - Báo cáo tháng công tác Hội và phong trào sinh viên các tỉnh, thành, các trường trực thuộc Trung ương Hội, gửi trước ngày 28 hàng tháng . - - Báo cáo Sơ kết công tác Hội và phong trào sinh viên học kỳ I năm học 2024 - 2025 gửi trước ngày 10/01/2025 . - - Báo cáo tổng kết công tác Hội và phong trào sinh viên năm học 2024 - 2025 gửi trước ngày 10/6/2025. - - Chương trình, báo cáo của các đơn vị gửi về Văn phòng Trung ương Hội Sinh viên Việt Nam qua Văn phòng điện tử http://vpdt.hoisinhvien.com.vn. TM. BAN CHẤP HÀNH TRUNG ƯƠNG HỘI SINH VIÊN VIỆT NAM",43787,"3. Công tác thông tin, báo cáo - - Chương trình công tác Hội và phong trào sinh viên năm học 2024 - 2025 gửi trước ngày 15/9/2024 . - - Báo cáo tháng công tác Hội và phong trào sinh viên các tỉnh, thành, các trường trực thuộc Trung ương Hội, gửi trước ngày 28 hàng tháng . - - Báo cáo Sơ kết công tác Hội và phong trào sinh viên học kỳ I năm học 2024 - 2025 gửi trước ngày 10/01/2025 . - - Báo cáo tổng kết công tác Hội và phong trào sinh viên năm học 2024 - 2025 gửi trước ngày 10/6/2025. - - Chương trình, báo cáo của các đơn vị gửi về Văn phòng Trung ương Hội Sinh viên Việt Nam qua Văn phòng điện tử http://vpdt.hoisinhvien.com.vn. TM. BAN CHẤP HÀNH TRUNG ƯƠNG HỘI SINH VIÊN VIỆT NAM",False,False,False,False,690,148,chunk_76,chunk_78
m_chunk_78,"## Nơi nhận: - - Văn phòng, Ban Dân vận, Ban Tuyên giáo, Ban Tổ chức Trung ương Đảng; - - Văn phòng Chính phủ, Bộ Nội vụ, Bộ GD&ĐT, Bộ LĐ-TB&XH; - - Ban Bí thư Trung ương Đoàn; - -Ban Thường vụ TW Đoàn, UBQG về TNVN, Thường trực TW Hội LHTN; - - UV BCH, BKT TW Hội SVVN; - -Hộiđồngtưvấn,đồnghànhvớisinhviênViệtNam; - - Các tỉnh, thành đoàn, đoàn trực thuộc; - - Hội Sinh viên các tỉnh, TP, đại học, học viện, các trường ĐH-CĐ, HSVVN ở nước ngoài; - - Các Ban phong trào, báo chí TW Đoàn, Học viện TTNVN; - - Lưu VP. <!-- image -->",44481,"Nơi nhận: - - Văn phòng, Ban Dân vận, Ban Tuyên giáo, Ban Tổ chức Trung ương Đảng; - - Văn phòng Chính phủ, Bộ Nội vụ, Bộ GD&ĐT, Bộ LĐ-TB&XH; - - Ban Bí thư Trung ương Đoàn; - -Ban Thường vụ TW Đoàn, UBQG về TNVN, Thường trực TW Hội LHTN; - - UV BCH, BKT TW Hội SVVN; - -Hộiđồngtưvấn,đồnghànhvớisinhviênViệtNam; - - Các tỉnh, thành đoàn, đoàn trực thuộc; - - Hội Sinh viên các tỉnh, TP, đại học, học viện, các trường ĐH-CĐ, HSVVN ở nước ngoài; - - Các Ban phong trào, báo chí TW Đoàn, Học viện TTNVN; - - Lưu VP. <!-- image -->",False,False,False,False,530,112,chunk_77,
m_chunk_1,"BAN CHẤP HÀNH TRUNG ƯƠNG *** Số: 16 -CTr/TWĐTN-TNTH ĐOÀN TNCS HỒ CHÍ MINH Hà Nội, ngày 29 tháng 8 năm 2024 ## CHƯƠNG TRÌNH Công tác Đoàn và phong trào thanh niên trường học năm học 2024 - 2025 ------",0,,False,False,False,False,199,41,,chunk_2
m_chunk_2,## I. NHIỆM VỤ TRỌNG TÂM,208,I. NHIỆM VỤ TRỌNG TÂM,False,False,False,False,24,6,chunk_1,chunk_3
m_chunk_3,"- 1. Tập trung làm tốt công tác giáo dục chính trị tư tưởng, nắm chắc diễn biến tình hình và kịp thời định hướng tư tưởng cho thanh niên; tổ chức các đợt sinh hoạt chính trị kỷ niệm các ngày lễ lớn và sự kiện quan trọng trong năm học, nhất là kỷ niệm 95 năm ngày thành lập Đảng Cộng sản Việt Nam, 50 năm Ngày giải phóng miền Nam, thống nhất đất nước, 135 năm Ngày sinh Chủ tịch Hồ Chí Minh, 75 năm Ngày truyền thống học sinh, sinh viên và Hội Sinh viên Việt Nam, 110 năm Ngày sinh anh hùng Lý Tự Trọng; chào mừng Đại hội Đảng các cấp, tiến tới Đại hội đại biểu toàn quốc lần thứ XIV của Đảng.",234,,False,True,False,False,592,130,chunk_2,chunk_4
m_chunk_4,"- 2. Tổ chức hiệu quả các phong trào hành động cách mạng của đoàn viên, thanh niên khối trường học; trong đó trọng tâm là việc thực hiện 03 nhiệm vụ đột phá của toàn Đoàn nhiệm kỳ 2022 - 2027. Nâng cao chất lượng các hoạt động đồng hành, hỗ trợ học sinh sinh viên, nhất là công tác tư vấn hướng nghiệp gắn với các hoạt động tư vấn hướng nghiệp, tư vấn tâm lý, chăm sóc sức khỏe tinh thần cho học sinh, sinh viên. - 3. Nâng cao chất lượng công tác tổ chức xây dựng Đoàn khối trường học, đẩy mạnh việc bồi dưỡng, giới thiệu đoàn viên ưu tú là học sinh sinh viên cho Đảng xem xét kết nạp; nhất là trong các đối tượng đặc thù như trường ngoài công lập, trường đông thanh niên tôn giáo, dân tộc, các cơ sở giáo dục nghề nghiệp.",827,,False,True,False,False,722,155,chunk_3,chunk_5
m_chunk_5,"## II. CÁC CHỈ TIÊU TRỌNG TÂM - 1. 100% cán bộ đoàn, đoàn viên, 80% thanh niên được học tập, quán triệt, tuyên truyền, phổ biến nghị quyết, chủ trương của Đảng, chính sách, pháp luật của Nhà nước và Nghị quyết, kết luận, chủ trương của Đoàn. - 2. 100% đoàn các cơ sở giáo dục đào tạo có công trình, phần việc chào mừng kỷ niệm 95 năm ngày thành lập Đảng Cộng sản Việt Nam và 75 năm ngày truyền thống học sinh, sinh viên và Hội Sinh viên Việt Nam. - 3. 6 triệu lượt đoàn viên, thanh niên được tham gia các hoạt động tình nguyện do tổ chức Đoàn, Hội tổ chức.",1551,"II. CÁC CHỈ TIÊU TRỌNG TÂM - 1. 100% cán bộ đoàn, đoàn viên, 80% thanh niên được học tập, quán triệt, tuyên truyền, phổ biến nghị quyết, chủ trương của Đảng, chính sách, pháp luật của Nhà nước và Nghị quyết, kết luận, chủ trương của Đoàn. - 2. 100% đoàn các cơ sở giáo dục đào tạo có công trình, phần việc chào mừng kỷ niệm 95 năm ngày thành lập Đảng Cộng sản Việt Nam và 75 năm ngày truyền thống học sinh, sinh viên và Hội Sinh viên Việt Nam. - 3. 6 triệu lượt đoàn viên, thanh niên được tham gia các hoạt động tình nguyện do tổ chức Đoàn, Hội tổ chức.",False,False,False,False,556,119,chunk_4,chunk_6
m_chunk_6,"- 4. 30 nghìn ý tưởng, sáng kiến của đoàn viên, thanh niên được tổ chức Đoàn hỗ trợ triển khai, hiện thực hóa; trong đó phấn đấu 30 công trình nghiên cứu khoa học của sinh viên được hỗ trợ công bố quốc tế; 100 dự án khởi nghiệp đổi mới sáng tạo của đoàn viên, thanh niên trường học được Đoàn, Hội các cấp hỗ trợ, hiện thực hóa. - 5. 10 triệu cây xanh được đoàn viên, thanh niên tham gia trồng mới. - 6. 85% thanh niên khu vực trường học được tiếp cận các hoạt động nâng cao năng lực số do tổ chức Đoàn, Hội các cấp triển khai thực hiện, 65% thanh niên khu vực trường học sử dụng dịch vụ công trực tuyến, 75% thanh niên khu vực trường học sử dụng tài khoản thanh toán điện tử. - 7. 100% Đoàn thanh niên các học viện, trường đại học, cao đẳng, các cơ sở giáo dục nghề nghiệp hệ Trung cấp tổ chức chiến dịch sinh viên tình nguyện ""Mùa hè xanh"" năm 2024; 100% Đoàn cấp huyện có ít nhất 01 đội hình tình nguyện ""Hoa phượng đỏ"" năm 2024.",2110,,False,True,False,False,934,200,chunk_5,chunk_7
m_chunk_7,"- 8. 100% Đoàn trường THPT, TTGDNN - GDTX tổ chức, duy trì triển khai hoạt động tư vấn tâm lý, chăm sóc sức khỏe tinh thần cho học sinh. - 9. Vận động ít nhất 150 tỷ đồng hỗ trợ trao học bổng cho học sinh, sinh viên hỗ trợ học sinh, sinh viên tiếp cận các nguồn vốn tín dụng ưu đãi$^{1}$. - 10. 1,2 triệu lượt thanh niên được tư vấn hướng nghiệp và việc làm, 300 nghìn thanh niên được giới thiệu việc làm. - 11. 700 nghìn lượt thanh thiếu nhi tham gia các hoạt động hỗ trợ nâng cao năng lực ngoại ngữ và hội nhập quốc tế. - 12. 100% Đoàn trường tổ chức tập huấn nghiệp vụ công tác Đoàn trường học cho cán bộ Đoàn cấp dưới. - 13. 60% đoàn viên xếp loại hoàn thành xuất sắc nhiệm vụ, tỷ lệ đoàn viên trên tổng số thanh niên khu vực trường học đạt 70%, tỷ lệ đoàn kết tập hợp thanh niên đạt 90%. - 14. Giới thiệu ít nhất 100.000 đoàn viên ưu tú cho Đảng; phấn đấu 40% đảng viên mới được kết nạp từ đoàn viên ưu tú trong trường học.",3045,,False,True,False,False,928,204,chunk_6,chunk_8
m_chunk_8,"## III. NỘI DUNG, GIẢI PHÁP ## 1. Công tác giáo dục",3975,"III. NỘI DUNG, GIẢI PHÁP ## 1. Công tác giáo dục",False,False,False,False,51,12,chunk_7,chunk_9
m_chunk_9,"## 1.1. Học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh - - Triển khai các đợt sinh hoạt chính trị với chủ đề ""Nhớ về Bác - Lòng ta trong sáng hơn"" . Tổ chức các hoạt động kỷ niệm, các hoạt động tìm hiểu về cuộc đời, sự nghiệp và tư tưởng, đạo đức, phong cách Hồ Chí Minh nhân dịp kỷ niệm 135 năm Ngày sinh Chủ tịch Hồ Chí Minh (19/5/1890 - 19/5/2025), lồng ghép tuyên dương các điển hình tiên tiến làm theo lời Bác trong năm học, trong giai đoạn.",4029,"1.1. Học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh - - Triển khai các đợt sinh hoạt chính trị với chủ đề ""Nhớ về Bác - Lòng ta trong sáng hơn"" . Tổ chức các hoạt động kỷ niệm, các hoạt động tìm hiểu về cuộc đời, sự nghiệp và tư tưởng, đạo đức, phong cách Hồ Chí Minh nhân dịp kỷ niệm 135 năm Ngày sinh Chủ tịch Hồ Chí Minh (19/5/1890 - 19/5/2025), lồng ghép tuyên dương các điển hình tiên tiến làm theo lời Bác trong năm học, trong giai đoạn.",False,False,False,False,461,101,chunk_8,chunk_10
